Year,VWRETD,VWRETX
"1931-06-29",-0.022580,-0.022747
"1931-06-30",-0.016133,-0.016522
"1931-07-01",0.012377,0.012260
"1931-07-02",-0.006264,-0.006268
"1931-07-03",0.020037,0.019853
"1931-07-06",-0.010263,-0.010516
"1931-07-07",-0.036899,-0.036902
"1931-07-08",-0.008968,-0.008968
"1931-07-09",0.008724,0.008646
"1931-07-10",0.010485,0.010214
"1931-07-11",-0.015516,-0.015516
"1931-07-13",-0.010394,-0.010396
"1931-07-14",-0.007540,-0.007655
"1931-07-15",-0.021313,-0.021432
"1931-07-16",0.020972,0.020927
"1931-07-17",0.010163,0.009867
"1931-07-18",0.000755,0.000755
"1931-07-20",0.011700,0.011342
"1931-07-21",0.010085,0.010076
"1931-07-22",-0.020515,-0.020515
"1931-07-23",-0.001817,-0.001868
"1931-07-24",-0.016847,-0.017084
"1931-07-25",-0.003925,-0.003925
"1931-07-27",0.005489,0.005489
"1931-07-28",0.009121,0.009121
"1931-07-29",-0.026945,-0.026945
"1931-07-30",0.004996,0.004979
"1931-07-31",-0.003943,-0.004476
"1931-08-01",0.006053,0.006053
"1931-08-03",0.005138,0.005104
"1931-08-04",-0.006633,-0.006668
"1931-08-05",-0.014239,-0.014254
"1931-08-06",-0.005729,-0.005729
"1931-08-07",0.002198,0.002030
"1931-08-08",0.000583,0.000583
"1931-08-10",-0.003239,-0.003582
"1931-08-11",0.030105,0.029778
"1931-08-12",-0.012102,-0.012102
"1931-08-13",0.013607,0.013607
"1931-08-14",0.018092,0.016621
"1931-08-15",0.010034,0.010034
"1931-08-17",-0.022544,-0.023052
"1931-08-18",0.003047,0.003047
"1931-08-19",0.002588,0.002578
"1931-08-20",0.001673,0.001591
"1931-08-21",-0.024786,-0.025159
"1931-08-22",-0.001430,-0.001430
"1931-08-24",-0.004811,-0.004811
"1931-08-25",-0.003471,-0.003553
"1931-08-26",0.014865,0.014857
"1931-08-27",-0.005097,-0.005394
"1931-08-28",0.008019,0.007829
"1931-08-29",0.006631,0.006631
"1931-08-31",-0.013799,-0.014424
"1931-09-01",0.003279,0.002806
"1931-09-02",-0.016999,-0.017162
"1931-09-03",-0.021178,-0.021333
"1931-09-04",-0.005778,-0.006176
"1931-09-08",-0.029740,-0.030026
"1931-09-09",-0.008163,-0.008171
"1931-09-10",-0.010685,-0.010866
"1931-09-11",0.005350,0.005098
"1931-09-12",-0.020851,-0.020851
"1931-09-14",-0.025879,-0.025941
"1931-09-15",-0.012928,-0.013172
"1931-09-16",-0.009989,-0.010042
"1931-09-17",0.013857,0.013653
"1931-09-18",-0.044653,-0.046851
"1931-09-19",-0.034071,-0.034071
"1931-09-21",-0.016634,-0.016869
"1931-09-22",-0.009250,-0.009284
"1931-09-23",0.065774,0.065738
"1931-09-24",-0.068048,-0.068101
"1931-09-25",0.016210,0.016134
"1931-09-26",-0.011815,-0.011815
"1931-09-28",-0.020911,-0.020911
"1931-09-29",-0.040916,-0.040931
"1931-09-30",-0.031212,-0.031935
"1931-10-01",-0.018238,-0.018351
"1931-10-02",0.014259,0.013427
"1931-10-03",-0.028571,-0.028571
"1931-10-05",-0.058850,-0.059008
"1931-10-06",0.111278,0.111224
"1931-10-07",-0.008322,-0.008323
"1931-10-08",0.079390,0.079346
"1931-10-09",-0.000219,-0.000638
"1931-10-10",0.007176,0.007176
"1931-10-13",-0.047876,-0.047887
"1931-10-14",-0.021798,-0.021806
"1931-10-15",0.018510,0.018227
"1931-10-16",0.030471,0.030245
"1931-10-17",0.000639,0.000639
"1931-10-19",0.007983,0.007958
"1931-10-20",0.042769,0.042389
"1931-10-21",-0.009165,-0.009170
"1931-10-22",-0.032044,-0.032056
"1931-10-23",0.030765,0.030428
"1931-10-24",0.007454,0.007454
"1931-10-26",-0.025784,-0.025784
"1931-10-27",-0.018829,-0.018829
"1931-10-28",-0.026929,-0.026929
"1931-10-29",0.002097,0.002089
"1931-10-30",0.026991,0.026706
"1931-10-31",0.011767,0.011767
"1931-11-02",-0.001889,-0.003228
"1931-11-04",0.026655,0.026655
"1931-11-05",-0.002213,-0.002217
"1931-11-06",0.027535,0.027487
"1931-11-07",0.025352,0.025352
"1931-11-09",0.013627,0.013594
"1931-11-10",-0.019455,-0.020107
"1931-11-11",-0.013217,-0.013217
"1931-11-12",-0.002513,-0.002539
"1931-11-13",-0.030291,-0.031822
"1931-11-14",-0.011618,-0.011618
"1931-11-16",-0.012536,-0.013646
"1931-11-17",0.012354,0.012354
"1931-11-18",-0.030309,-0.030309
"1931-11-19",-0.005160,-0.005168
"1931-11-20",-0.029846,-0.030298
"1931-11-21",-0.005034,-0.005034
"1931-11-23",-0.009694,-0.009694
"1931-11-24",0.015979,0.015832
"1931-11-25",-0.031812,-0.032257
"1931-11-27",-0.024906,-0.024973
"1931-11-28",-0.012608,-0.012608
"1931-11-30",0.033555,0.032914
"1931-12-01",-0.008426,-0.009620
"1931-12-02",-0.031380,-0.031734
"1931-12-03",0.014748,0.014576
"1931-12-04",-0.019956,-0.020499
"1931-12-05",0.030592,0.030592
"1931-12-07",-0.001906,-0.002159
"1931-12-08",-0.029990,-0.030243
"1931-12-09",-0.025879,-0.025892
"1931-12-10",-0.020651,-0.020842
"1931-12-11",-0.027626,-0.028239
"1931-12-12",-0.011098,-0.011098
"1931-12-14",-0.022920,-0.023029
"1931-12-15",0.009701,0.009337
"1931-12-16",-0.021034,-0.021171
"1931-12-17",-0.031089,-0.031281
"1931-12-18",0.079538,0.075688
"1931-12-19",0.007682,0.007682
"1931-12-21",-0.026936,-0.027202
"1931-12-22",0.013836,0.013743
"1931-12-23",-0.034775,-0.034779
"1931-12-24",0.000082,0.000033
"1931-12-28",-0.026425,-0.026543
"1931-12-29",0.020999,0.020999
"1931-12-30",0.016413,0.016195
"1931-12-31",0.009622,0.008953
"1932-01-02",-0.034254,-0.034254
"1932-01-04",-0.029541,-0.029625
"1932-01-05",-0.003184,-0.003333
"1932-01-06",0.064877,0.064877
"1932-01-07",0.019935,0.019933
"1932-01-08",0.038533,0.038228
"1932-01-09",-0.015235,-0.015235
"1932-01-11",0.010951,0.010766
"1932-01-12",-0.009117,-0.009173
"1932-01-13",0.045430,0.045430
"1932-01-14",0.011483,0.011432
"1932-01-15",-0.000578,-0.000983
"1932-01-16",-0.015902,-0.015902
"1932-01-18",-0.023830,-0.024052
"1932-01-19",-0.003667,-0.003676
"1932-01-20",0.017504,0.017253
"1932-01-21",-0.000960,-0.000984
"1932-01-22",-0.037418,-0.037581
"1932-01-23",-0.007708,-0.007708
"1932-01-25",0.004270,0.004047
"1932-01-26",0.009333,0.009333
"1932-01-27",-0.016814,-0.016814
"1932-01-28",-0.012112,-0.012114
"1932-01-29",-0.011981,-0.012176
"1932-01-30",-0.003016,-0.003016
"1932-02-01",0.037001,0.036625
"1932-02-02",-0.017139,-0.017285
"1932-02-03",0.000231,0.000224
"1932-02-04",-0.007266,-0.007266
"1932-02-05",-0.026419,-0.027322
"1932-02-06",-0.008312,-0.008312
"1932-02-08",-0.009511,-0.009511
"1932-02-09",-0.012174,-0.012174
"1932-02-10",-0.002706,-0.003567
"1932-02-11",0.073998,0.072888
"1932-02-13",0.081874,0.081874
"1932-02-15",-0.028067,-0.029697
"1932-02-16",0.038481,0.038471
"1932-02-17",-0.034531,-0.034531
"1932-02-18",0.022955,0.022955
"1932-02-19",0.001832,0.001317
"1932-02-20",-0.021563,-0.021563
"1932-02-23",-0.031685,-0.031714
"1932-02-24",0.020226,0.020226
"1932-02-25",-0.006902,-0.006925
"1932-02-26",-0.000138,-0.000682
"1932-02-27",-0.002252,-0.002252
"1932-02-29",-0.001807,-0.002501
"1932-03-01",0.004386,0.003520
"1932-03-02",0.040086,0.039979
"1932-03-03",-0.001744,-0.001744
"1932-03-04",0.001631,0.001058
"1932-03-05",0.025375,0.025375
"1932-03-07",-0.013508,-0.013682
"1932-03-08",0.015609,0.015346
"1932-03-09",-0.014508,-0.014536
"1932-03-10",-0.007940,-0.007995
"1932-03-11",-0.022616,-0.024749
"1932-03-12",0.007128,0.007128
"1932-03-14",-0.032339,-0.032442
"1932-03-15",-0.001949,-0.002504
"1932-03-16",-0.020394,-0.020431
"1932-03-17",0.018660,0.018544
"1932-03-18",-0.025465,-0.026941
"1932-03-19",-0.007158,-0.007158
"1932-03-21",0.012806,0.012603
"1932-03-22",-0.006677,-0.006769
"1932-03-23",-0.014165,-0.014181
"1932-03-24",-0.009099,-0.009133
"1932-03-26",-0.026340,-0.026340
"1932-03-28",-0.007748,-0.007758
"1932-03-29",0.003322,0.003322
"1932-03-30",0.016918,0.016918
"1932-03-31",-0.047250,-0.047707
"1932-04-01",-0.014996,-0.015062
"1932-04-02",-0.010302,-0.010302
"1932-04-04",-0.008047,-0.008245
"1932-04-05",-0.036914,-0.037022
"1932-04-06",-0.023636,-0.023667
"1932-04-07",-0.008771,-0.008772
"1932-04-08",-0.039605,-0.039918
"1932-04-09",0.019191,0.019191
"1932-04-11",-0.032766,-0.032920
"1932-04-12",-0.003162,-0.003162
"1932-04-13",-0.011737,-0.011737
"1932-04-14",0.031781,0.031747
"1932-04-15",0.028417,0.027821
"1932-04-16",-0.011316,-0.011316
"1932-04-18",-0.027714,-0.028169
"1932-04-19",-0.012360,-0.012457
"1932-04-20",-0.002219,-0.002532
"1932-04-21",0.029647,0.029626
"1932-04-22",-0.038350,-0.038611
"1932-04-23",0.008994,0.008994
"1932-04-25",0.001106,0.000875
"1932-04-26",0.013041,0.013041
"1932-04-27",0.021414,0.021414
"1932-04-28",-0.034341,-0.034341
"1932-04-29",-0.029247,-0.029340
"1932-04-30",0.000457,0.000457
"1932-05-02",-0.013349,-0.013682
"1932-05-03",-0.012450,-0.012523
"1932-05-04",0.007992,0.007992
"1932-05-05",-0.007118,-0.007118
"1932-05-06",0.061270,0.060780
"1932-05-07",-0.009448,-0.009448
"1932-05-09",-0.010834,-0.010860
"1932-05-10",0.009886,0.008790
"1932-05-11",-0.001902,-0.001902
"1932-05-12",-0.029613,-0.029675
"1932-05-13",-0.030645,-0.031648
"1932-05-14",-0.013338,-0.013338
"1932-05-16",0.016456,0.014484
"1932-05-17",0.000154,0.000068
"1932-05-18",-0.019079,-0.019094
"1932-05-19",0.001388,0.001388
"1932-05-20",0.000526,0.000236
"1932-05-21",0.000310,0.000310
"1932-05-23",-0.007343,-0.007343
"1932-05-24",-0.035757,-0.035757
"1932-05-25",-0.030248,-0.030845
"1932-05-26",0.008478,0.008478
"1932-05-27",-0.042922,-0.043011
"1932-05-28",0.002291,0.002291
"1932-05-31",-0.068472,-0.069268
"1932-06-01",-0.010212,-0.011398
"1932-06-02",0.042137,0.042126
"1932-06-03",0.041583,0.040385
"1932-06-04",0.064284,0.064284
"1932-06-06",-0.021884,-0.022197
"1932-06-07",-0.036397,-0.036397
"1932-06-08",-0.048653,-0.049076
"1932-06-09",-0.002349,-0.002378
"1932-06-10",0.062767,0.062437
"1932-06-11",-0.004670,-0.004670
"1932-06-13",-0.009901,-0.010072
"1932-06-14",0.020241,0.019957
"1932-06-15",0.032513,0.032056
"1932-06-16",0.003268,0.003171
"1932-06-17",-0.046903,-0.048093
"1932-06-18",0.002777,0.002777
"1932-06-20",0.004698,0.000650
"1932-06-21",-0.020723,-0.020748
"1932-06-22",-0.002321,-0.002486
"1932-06-23",0.009218,0.009218
"1932-06-24",-0.035251,-0.035475
"1932-06-25",-0.002352,-0.002352
"1932-06-27",-0.028505,-0.028507
"1932-06-28",0.000564,0.000564
"1932-06-29",0.006648,0.006627
"1932-06-30",-0.012668,-0.013347
"1932-07-01",0.026432,0.026378
"1932-07-05",-0.008421,-0.008737
"1932-07-06",0.019101,0.019101
"1932-07-07",-0.029224,-0.029269
"1932-07-08",-0.012440,-0.012616
"1932-07-09",0.009574,0.009574
"1932-07-11",0.025061,0.024770
"1932-07-12",0.002985,0.002985
"1932-07-13",0.040975,0.040975
"1932-07-14",-0.018208,-0.018251
"1932-07-15",0.042672,0.042295
"1932-07-16",0.001536,0.001536
"1932-07-18",-0.024883,-0.024987
"1932-07-19",-0.004339,-0.004339
"1932-07-20",0.029464,0.029099
"1932-07-21",0.025077,0.025068
"1932-07-22",0.028604,0.028346
"1932-07-23",0.002382,0.002382
"1932-07-25",0.044385,0.044088
"1932-07-26",-0.010064,-0.010064
"1932-07-27",0.043126,0.043126
"1932-07-28",0.032805,0.032805
"1932-07-29",0.026769,0.026734
"1932-07-30",0.007437,0.007437
"1932-08-01",-0.003368,-0.003570
"1932-08-02",-0.024887,-0.024905
"1932-08-03",0.078500,0.078500
"1932-08-04",0.017150,0.017145
"1932-08-05",0.037384,0.037319
"1932-08-06",0.059222,0.059222
"1932-08-08",0.028456,0.028456
"1932-08-09",-0.000942,-0.001516
"1932-08-10",0.041296,0.040681
"1932-08-11",-0.013757,-0.013757
"1932-08-12",-0.063166,-0.063790
"1932-08-13",-0.010034,-0.010034
"1932-08-15",0.060787,0.059785
"1932-08-16",0.033640,0.032945
"1932-08-17",-0.021002,-0.021002
"1932-08-18",0.010101,0.010090
"1932-08-19",-0.008151,-0.008605
"1932-08-20",0.002719,0.002719
"1932-08-22",0.058337,0.058303
"1932-08-23",0.020935,0.020935
"1932-08-24",0.023302,0.023047
"1932-08-25",-0.004447,-0.004464
"1932-08-26",0.012826,0.012782
"1932-08-27",0.018803,0.018803
"1932-08-29",0.002414,0.002414
"1932-08-30",-0.012789,-0.012789
"1932-08-31",-0.009698,-0.010133
"1932-09-01",0.004159,0.003524
"1932-09-02",0.045391,0.044941
"1932-09-03",0.023269,0.023269
"1932-09-06",-0.019875,-0.020164
"1932-09-07",0.040041,0.040041
"1932-09-08",-0.029005,-0.029236
"1932-09-09",-0.021696,-0.021799
"1932-09-10",0.000814,0.000814
"1932-09-12",-0.064816,-0.064912
"1932-09-13",-0.040650,-0.040661
"1932-09-14",-0.051560,-0.051800
"1932-09-15",0.040680,0.040565
"1932-09-16",-0.006695,-0.007498
"1932-09-17",-0.009381,-0.009381
"1932-09-19",-0.016029,-0.016204
"1932-09-20",0.029553,0.026952
"1932-09-21",0.109846,0.109815
"1932-09-22",-0.025675,-0.025738
"1932-09-23",0.013363,0.013355
"1932-09-24",0.013175,0.013175
"1932-09-26",-0.049466,-0.049472
"1932-09-27",0.007499,0.007499
"1932-09-28",0.023735,0.023735
"1932-09-29",-0.026916,-0.026916
"1932-09-30",-0.001937,-0.002404
"1932-10-01",0.007022,0.007022
"1932-10-03",-0.013680,-0.013810
"1932-10-04",0.000955,0.000950
"1932-10-05",-0.073118,-0.073167
"1932-10-06",0.000520,0.000520
"1932-10-07",-0.050421,-0.050472
"1932-10-08",-0.029654,-0.029654
"1932-10-10",-0.055051,-0.055143
"1932-10-11",0.068950,0.068744
"1932-10-13",-0.024944,-0.024963
"1932-10-14",0.064436,0.064200
"1932-10-15",0.007562,0.007562
"1932-10-17",-0.025918,-0.025998
"1932-10-18",0.016058,0.016015
"1932-10-19",0.035722,0.035718
"1932-10-20",-0.017954,-0.018163
"1932-10-21",-0.054478,-0.054532
"1932-10-22",-0.000998,-0.000998
"1932-10-24",0.004035,0.003899
"1932-10-25",-0.008718,-0.008946
"1932-10-26",0.013858,0.013858
"1932-10-27",0.009505,0.009505
"1932-10-28",0.016328,0.016328
"1932-10-29",-0.011520,-0.011520
"1932-10-31",-0.007234,-0.007370
"1932-11-01",-0.036054,-0.036117
"1932-11-02",-0.031272,-0.031272
"1932-11-03",-0.006041,-0.006041
"1932-11-04",0.054246,0.054228
"1932-11-05",0.011662,0.011662
"1932-11-07",0.035674,0.035647
"1932-11-09",-0.037747,-0.038340
"1932-11-10",0.064675,0.063989
"1932-11-11",0.036417,0.035719
"1932-11-12",0.000054,0.000054
"1932-11-14",-0.028231,-0.028242
"1932-11-15",-0.001623,-0.003322
"1932-11-16",-0.028811,-0.028860
"1932-11-17",-0.007242,-0.007242
"1932-11-18",-0.000964,-0.001243
"1932-11-19",0.014269,0.014269
"1932-11-21",-0.005167,-0.005250
"1932-11-22",-0.003218,-0.003218
"1932-11-23",-0.040676,-0.040676
"1932-11-25",-0.011899,-0.012043
"1932-11-26",0.004708,0.004708
"1932-11-28",-0.003904,-0.003904
"1932-11-29",-0.003962,-0.003962
"1932-11-30",-0.026458,-0.027321
"1932-12-01",0.023463,0.022969
"1932-12-02",-0.031470,-0.032028
"1932-12-03",-0.002925,-0.002925
"1932-12-05",0.009398,0.008787
"1932-12-06",0.044119,0.044119
"1932-12-07",0.004553,0.004553
"1932-12-08",-0.000790,-0.001098
"1932-12-09",0.022133,0.022035
"1932-12-10",-0.005376,-0.005376
"1932-12-12",0.005213,0.005046
"1932-12-13",-0.012572,-0.012644
"1932-12-14",0.016537,0.016400
"1932-12-15",-0.005239,-0.006494
"1932-12-16",-0.005845,-0.006895
"1932-12-17",-0.000516,-0.000516
"1932-12-19",-0.003308,-0.003434
"1932-12-20",-0.019740,-0.022689
"1932-12-21",-0.004029,-0.004118
"1932-12-22",-0.033309,-0.033383
"1932-12-23",-0.001930,-0.001945
"1932-12-24",0.013195,0.013195
"1932-12-27",-0.006392,-0.006392
"1932-12-28",0.000567,0.000567
"1932-12-29",0.015463,0.015451
"1932-12-30",0.026839,0.026349
"1932-12-31",0.000027,0.000027
"1933-01-03",-0.007515,-0.007568
"1933-01-04",0.042849,0.042738
"1933-01-05",-0.002933,-0.002981
"1933-01-06",0.014263,0.014237
"1933-01-09",-0.010697,-0.010697
"1933-01-10",0.025346,0.025299
"1933-01-11",-0.001976,-0.002160
"1933-01-12",-0.010146,-0.010164
"1933-01-13",-0.002010,-0.002103
"1933-01-14",-0.002060,-0.002060
"1933-01-16",-0.022481,-0.022648
"1933-01-17",0.001290,0.001286
"1933-01-18",-0.016165,-0.016182
"1933-01-19",0.005180,0.005120
"1933-01-20",0.012225,0.011650
"1933-01-21",0.004325,0.004325
"1933-01-23",-0.008859,-0.008859
"1933-01-24",-0.004387,-0.004522
"1933-01-25",0.014193,0.013882
"1933-01-26",-0.005311,-0.005311
"1933-01-27",-0.003081,-0.003081
"1933-01-28",-0.008090,-0.008090
"1933-01-30",0.000040,0.000014
"1933-01-31",-0.002031,-0.002036
"1933-02-01",-0.029206,-0.029276
"1933-02-02",-0.017028,-0.017028
"1933-02-03",-0.000571,-0.001254
"1933-02-04",-0.009879,-0.009879
"1933-02-06",0.000482,0.000461
"1933-02-07",0.009230,0.009230
"1933-02-08",0.011397,0.011397
"1933-02-09",0.020449,0.020449
"1933-02-10",-0.010585,-0.011335
"1933-02-11",0.003269,0.003269
"1933-02-14",-0.047127,-0.047301
"1933-02-15",-0.000964,-0.002779
"1933-02-16",-0.020747,-0.021419
"1933-02-17",0.015072,0.014827
"1933-02-18",-0.003411,-0.003411
"1933-02-20",-0.027337,-0.027394
"1933-02-21",-0.006268,-0.006309
"1933-02-23",-0.040306,-0.040330
"1933-02-24",0.030173,0.030068
"1933-02-25",-0.047506,-0.047506
"1933-02-27",-0.012972,-0.012979
"1933-02-28",0.021503,0.020851
"1933-03-01",0.016143,0.015077
"1933-03-02",-0.018312,-0.018405
"1933-03-03",0.031071,0.030371
"1933-03-15",0.156838,0.152974
"1933-03-16",0.015153,0.014851
"1933-03-17",-0.035167,-0.035829
"1933-03-18",-0.002565,-0.002565
"1933-03-20",-0.013573,-0.013904
"1933-03-21",-0.044215,-0.044281
"1933-03-22",-0.012024,-0.012103
"1933-03-23",0.017346,0.017328
"1933-03-24",-0.004052,-0.004134
"1933-03-25",-0.005627,-0.005627
"1933-03-27",-0.020530,-0.020548
"1933-03-28",0.016334,0.016334
"1933-03-29",-0.018420,-0.018420
"1933-03-30",-0.004634,-0.004634
"1933-03-31",-0.027237,-0.027660
"1933-04-01",0.005080,0.005080
"1933-04-03",-0.001202,-0.001383
"1933-04-04",0.003626,0.003605
"1933-04-05",0.009918,0.009892
"1933-04-06",0.018616,0.018616
"1933-04-07",0.009977,0.009950
"1933-04-08",0.013505,0.013505
"1933-04-10",0.048575,0.048530
"1933-04-11",-0.007246,-0.007466
"1933-04-12",-0.015033,-0.015033
"1933-04-13",0.035769,0.035660
"1933-04-15",-0.002265,-0.002265
"1933-04-17",-0.020038,-0.020065
"1933-04-18",0.019618,0.019581
"1933-04-19",0.070632,0.070603
"1933-04-20",0.082987,0.082754
"1933-04-21",-0.035358,-0.035394
"1933-04-22",0.037002,0.037002
"1933-04-24",0.023747,0.023223
"1933-04-25",-0.022704,-0.022843
"1933-04-26",0.004799,0.004799
"1933-04-27",-0.008460,-0.008460
"1933-04-28",0.013213,0.013189
"1933-04-29",0.060017,0.060017
"1933-05-01",0.014292,0.014151
"1933-05-02",0.001010,0.001010
"1933-05-03",-0.001983,-0.001983
"1933-05-04",0.030145,0.030145
"1933-05-05",0.010614,0.010575
"1933-05-06",-0.027821,-0.027821
"1933-05-08",-0.014596,-0.014596
"1933-05-09",0.005659,0.005659
"1933-05-10",0.048654,0.048310
"1933-05-11",0.031307,0.030846
"1933-05-12",0.001652,0.001250
"1933-05-13",-0.018254,-0.018254
"1933-05-15",-0.010382,-0.010938
"1933-05-16",0.019850,0.019288
"1933-05-17",0.013781,0.013781
"1933-05-18",-0.003783,-0.003785
"1933-05-19",-0.005548,-0.005609
"1933-05-20",-0.017005,-0.017005
"1933-05-22",-0.001864,-0.001892
"1933-05-23",0.036176,0.036176
"1933-05-24",0.020467,0.020467
"1933-05-25",-0.005640,-0.005872
"1933-05-26",0.028820,0.028812
"1933-05-27",0.036769,0.036769
"1933-05-29",0.016288,0.016234
"1933-05-31",-0.009396,-0.009769
"1933-06-01",0.014292,0.013946
"1933-06-02",0.038315,0.038095
"1933-06-03",-0.025113,-0.025113
"1933-06-05",0.019834,0.019595
"1933-06-06",-0.003132,-0.003132
"1933-06-07",0.016549,0.016549
"1933-06-08",0.005261,0.005060
"1933-06-09",0.009921,0.009867
"1933-06-10",0.007413,0.007413
"1933-06-12",0.035600,0.035504
"1933-06-13",-0.025077,-0.025122
"1933-06-14",-0.014735,-0.014747
"1933-06-15",-0.063440,-0.063660
"1933-06-16",0.001912,0.001344
"1933-06-17",0.016410,0.016410
"1933-06-19",0.073445,0.073357
"1933-06-20",-0.013527,-0.015175
"1933-06-21",0.008280,0.008274
"1933-06-22",-0.035053,-0.035161
"1933-06-23",0.029269,0.029225
"1933-06-24",0.004543,0.004543
"1933-06-26",0.026534,0.026531
"1933-06-27",0.010100,0.010100
"1933-06-28",-0.011387,-0.011387
"1933-06-29",-0.009704,-0.009704
"1933-06-30",0.016443,0.016034
"1933-07-01",0.024400,0.024400
"1933-07-03",0.035401,0.035314
"1933-07-05",-0.004594,-0.004614
"1933-07-06",0.025402,0.025402
"1933-07-07",0.004836,0.004823
"1933-07-08",-0.001444,-0.001444
"1933-07-10",-0.008102,-0.008125
"1933-07-11",-0.010201,-0.010313
"1933-07-12",0.012342,0.012342
"1933-07-13",0.013913,0.013902
"1933-07-14",-0.012510,-0.012565
"1933-07-15",0.006091,0.006091
"1933-07-17",0.019270,0.019223
"1933-07-18",0.004441,0.004434
"1933-07-19",-0.048258,-0.048265
"1933-07-20",-0.084973,-0.085147
"1933-07-21",-0.093272,-0.093301
"1933-07-22",0.003603,0.003603
"1933-07-24",0.080367,0.080271
"1933-07-25",-0.013365,-0.013554
"1933-07-26",0.022833,0.022833
"1933-07-27",0.007338,0.007338
"1933-07-28",-0.020931,-0.020951
"1933-07-31",-0.046506,-0.046527
"1933-08-01",0.028998,0.028906
"1933-08-02",0.023622,0.023622
"1933-08-03",-0.008588,-0.008592
"1933-08-04",-0.020720,-0.020720
"1933-08-07",-0.006178,-0.006592
"1933-08-08",0.029596,0.029596
"1933-08-09",0.039611,0.039611
"1933-08-10",-0.011810,-0.012226
